customer_id,transaction_id,date,segment,region,business_type,employment_status,income,loan_amount,existing_debt,transaction_amount,transaction_frequency,account_age_months,repayment_history_score,defaulted,repayment_status,risk_score,risk_level,suspicious_category
CUST-12676,TXN-204277,2025-07-28,SME,Nairobi,Health,Salaried,90519.0,161524.0,36409.0,50426.0,17,8,69.7,0,Repaid,13.4,Low,Loan-to-income mismatch
CUST-12566,TXN-204278,2025-12-30,Market Trader,Kano,Education,Salaried,197428.0,238258.0,115093.0,10363.0,35,94,61.5,0,Repaid,7.2,Low,Normal
CUST-12954,TXN-204279,2025-06-20,SME,Kigali,Health,Informal,65000.0,65518.0,36162.0,57041.0,28,40,54.2,1,Defaulted,15.4,Low,Normal
CUST-11676,TXN-204280,2025-03-10,Services,Kano,Health,Salaried,259436.0,300641.0,155562.0,31953.0,38,79,32.2,0,Repaid,26.7,Low,High-risk repayment pattern
CUST-13134,TXN-204281,2025-08-17,Retail,Accra,Food,Salaried,148790.0,280595.0,28189.0,62425.0,22,7,94.5,1,Defaulted,5.2,Low,Loan-to-income mismatch
CUST-10594,TXN-204282,2025-09-01,Market Trader,Accra,Fintech Agent,Informal,351212.0,651422.0,225062.0,9868.0,27,64,65.6,1,Defaulted,25.4,Low,Loan-to-income mismatch
CUST-11520,TXN-204283,2026-05-02,Market Trader,Abuja,Transport,Contract,78800.0,89714.0,42105.0,4043.0,15,94,87.8,0,Repaid,3.9,Low,Normal
CUST-10426,TXN-204284,2025-02-05,Services,Nairobi,Shop,Salaried,239335.0,185272.0,124629.0,79845.0,36,92,91.4,0,Repaid,1.1,Low,Normal
CUST-12684,TXN-204285,2026-02-20,Retail,Kigali,Fintech Agent,Self-employed,156027.0,76276.0,68742.0,51581.0,30,44,52.5,0,Repaid,2.2,Low,Normal
CUST-12499,TXN-204286,2025-06-01,Retail,Kigali,Fintech Agent,Salaried,141628.0,25924.0,90565.0,24101.0,31,37,55.2,0,Repaid,3.5,Low,Normal
CUST-12822,TXN-204287,2025-03-13,SME,Kano,Food,Salaried,91552.0,39498.0,27299.0,122288.0,32,84,100.0,0,Repaid,1.0,Low,Normal
CUST-12675,TXN-204288,2025-03-08,SME,Nairobi,Transport,Salaried,209026.0,114031.0,101831.0,186218.0,25,61,70.7,0,Repaid,1.5,Low,Unusually high amount
CUST-11079,TXN-204289,2025-08-18,Market Trader,Kano,Transport,,216204.0,370068.0,99508.0,46136.0,23,91,60.1,0,Repaid,9.3,Low,Loan-to-income mismatch
CUST-10238,TXN-204290,2025-11-24,SME,Abuja,Education,Salaried,344467.0,687478.0,165763.0,50468.0,37,24,53.2,0,Repaid,22.9,Low,Loan-to-income mismatch
CUST-13252,TXN-204291,2025-12-18,SME,Kumasi,Fintech Agent,Contract,248545.0,451363.0,122638.0,20005.0,32,44,69.5,0,Repaid,14.7,Low,Loan-to-income mismatch
CUST-11724,TXN-204292,2026-01-28,Market Trader,Kano,Transport,Salaried,126825.0,226456.0,17778.0,25764.0,34,31,99.1,0,Repaid,2.6,Low,Loan-to-income mismatch
CUST-10330,TXN-204293,2025-03-26,Market Trader,Kano,Health,Salaried,106764.0,254887.0,25613.0,12396.0,25,41,84.3,0,Repaid,7.0,Low,Loan-to-income mismatch
CUST-13244,TXN-204294,2025-11-11,Retail,Lagos,Food,Salaried,91604.0,212243.0,24469.0,53109.0,44,84,75.3,0,Repaid,9.1,Low,Loan-to-income mismatch
CUST-13479,TXN-204295,2025-01-27,Agriculture,Abuja,Education,Contract,302173.0,234740.0,148439.0,137537.0,26,85,100.0,0,Repaid,1.0,Low,Normal
CUST-11559,TXN-204296,2025-08-12,Market Trader,Kano,Education,Unemployed,117379.0,58939.0,55313.0,48848.0,25,57,97.1,0,Repaid,3.0,Low,Normal
CUST-12695,TXN-204297,2026-05-10,SME,Nairobi,Health,Salaried,303063.0,157690.0,165176.0,122419.0,20,5,78.0,0,Repaid,1.4,Low,Normal
CUST-10127,TXN-204298,2025-11-12,Market Trader,Kano,Health,Self-employed,202913.0,439965.0,104859.0,30580.0,22,43,100.0,0,Repaid,7.1,Low,Loan-to-income mismatch
CUST-10326,TXN-204299,2026-02-09,Retail,Abuja,Transport,Salaried,186943.0,76125.0,73936.0,52020.0,31,47,67.5,0,Repaid,1.1,Low,Normal
CUST-10967,TXN-204300,2025-01-28,SME,Kano,Shop,Salaried,143074.0,133791.0,15476.0,44556.0,20,69,91.8,0,Repaid,2.1,Low,Normal
CUST-12296,TXN-204301,2026-04-02,Market Trader,Lagos,Education,Salaried,214804.0,291568.0,90290.0,9403.0,32,27,64.9,0,Repaid,7.2,Low,Normal
CUST-10466,TXN-204302,2025-07-14,Retail,Accra,Food,Salaried,161701.0,249320.0,93600.0,6294.0,32,56,88.3,0,Repaid,2.7,Low,Normal
CUST-10119,TXN-204303,2026-02-08,Services,Accra,Transport,Informal,139376.0,209416.0,59263.0,129801.0,25,72,67.5,0,Repaid,15.0,Low,Normal
CUST-12340,TXN-204304,2025-07-06,Services,Kumasi,Transport,Self-employed,218016.0,419861.0,127375.0,22367.0,30,55,80.3,0,Repaid,10.5,Low,Loan-to-income mismatch
CUST-12695,TXN-204305,2025-12-17,Agriculture,Lagos,Fintech Agent,Informal,153205.0,222018.0,99492.0,31004.0,31,80,100.0,0,Repaid,5.7,Low,Normal
CUST-12587,TXN-204306,2025-10-06,SME,Kumasi,Shop,Informal,116390.0,240849.0,28667.0,9179.0,35,25,89.1,0,Repaid,16.8,Low,Loan-to-income mismatch
CUST-12797,TXN-204307,2026-01-30,SME,Nairobi,Shop,Contract,209384.0,77028.0,99598.0,44838.0,21,60,80.6,0,Repaid,2.2,Low,Normal
CUST-12809,TXN-204308,2026-04-29,Market Trader,Nairobi,Food,Salaried,158439.0,330647.0,57066.0,55464.0,30,44,58.1,0,Repaid,24.7,Low,Loan-to-income mismatch
CUST-12108,TXN-204309,2025-09-29,Retail,Kigali,Transport,Salaried,199854.0,297744.0,61282.0,60976.0,18,40,75.4,0,Repaid,5.3,Low,Normal
CUST-11817,TXN-204310,2025-01-17,SME,Kumasi,Shop,Salaried,134508.0,90781.0,23017.0,57556.0,32,41,53.9,0,Repaid,6.1,Low,Normal
CUST-12999,TXN-204311,2025-05-13,Agriculture,Kigali,Transport,Salaried,97946.0,230231.0,17133.0,57716.0,29,54,88.0,0,Repaid,9.1,Low,Loan-to-income mismatch
CUST-11218,TXN-204312,2025-06-23,Market Trader,Kano,Food,Salaried,337301.0,764395.0,46053.0,22830.0,17,50,87.5,1,Defaulted,7.2,Low,Loan-to-income mismatch
CUST-10342,TXN-204313,2025-02-18,Services,Abuja,Food,Salaried,311632.0,641186.0,130211.0,77701.0,27,55,68.8,0,Repaid,13.5,Low,Loan-to-income mismatch
CUST-12631,TXN-204314,2025-09-09,Market Trader,Lagos,Education,Self-employed,235906.0,519876.0,25830.0,163872.0,36,92,100.0,0,Repaid,4.7,Low,Loan-to-income mismatch
CUST-10965,TXN-204315,2025-11-05,Market Trader,Kigali,Shop,Self-employed,138292.0,142213.0,40350.0,69827.0,17,61,99.4,0,Repaid,1.6,Low,Normal
CUST-13425,TXN-204316,2025-09-17,Market Trader,Lagos,Fintech Agent,Self-employed,143468.0,98380.0,50171.0,31400.0,23,53,74.7,0,Repaid,1.6,Low,Normal
CUST-11449,TXN-204317,2025-04-24,SME,Lagos,Education,Self-employed,290854.0,170454.0,86118.0,30749.0,31,88,82.2,0,Repaid,2.1,Low,Normal
CUST-12981,TXN-204318,2025-07-12,Retail,Nairobi,Food,Salaried,140279.0,297356.0,78361.0,14965.0,24,24,61.4,1,Defaulted,30.2,Low,Loan-to-income mismatch
CUST-10148,TXN-204319,2026-03-01,Market Trader,Kano,Health,Salaried,124782.0,251451.0,37334.0,34487.0,25,25,67.1,0,Repaid,27.0,Low,Loan-to-income mismatch
CUST-12307,TXN-204320,2025-03-11,Agriculture,Accra,Fintech Agent,Self-employed,357303.0,842407.0,25792.0,12873.0,21,12,52.6,0,Repaid,13.1,Low,Loan-to-income mismatch
CUST-11568,TXN-204321,2025-10-04,SME,Lagos,Shop,Informal,159528.0,329125.0,102909.0,66435.0,37,20,63.4,0,Repaid,39.7,Medium,Loan-to-income mismatch
CUST-11619,TXN-204322,2026-02-13,Market Trader,Kano,Education,Contract,342059.0,541771.0,188933.0,32158.0,28,9,70.1,0,Repaid,6.8,Low,Loan-to-income mismatch
CUST-10928,TXN-204323,2026-05-29,SME,Nairobi,Fintech Agent,Informal,90461.0,44856.0,39425.0,30310.0,31,19,42.1,0,Repaid,16.5,Low,Normal
CUST-13399,TXN-204324,2025-09-23,Services,Kumasi,Transport,Salaried,202326.0,110462.0,100452.0,37306.0,33,63,82.4,0,Repaid,2.6,Low,Normal
CUST-11374,TXN-204325,2025-07-18,Market Trader,Abuja,Fintech Agent,Informal,388425.0,478389.0,39138.0,40079.0,21,67,90.4,0,Repaid,4.9,Low,Normal
CUST-12976,TXN-204326,2025-11-24,Agriculture,Abuja,Education,Contract,164801.0,310568.0,82817.0,48611.0,35,62,71.9,0,Repaid,10.3,Low,Loan-to-income mismatch
CUST-11487,TXN-204327,2025-08-05,Retail,Kumasi,Shop,Informal,145673.0,82257.0,21979.0,39076.0,29,87,23.4,0,Repaid,16.7,Low,High-risk repayment pattern
CUST-10168,TXN-204328,2026-02-15,Market Trader,Kumasi,Fintech Agent,Salaried,99662.0,220497.0,32695.0,46100.0,32,82,67.4,0,Repaid,15.0,Low,Loan-to-income mismatch
CUST-13077,TXN-204329,2025-05-20,Market Trader,Nairobi,Shop,Contract,256423.0,435410.0,33881.0,73579.0,40,32,46.9,0,Repaid,16.1,Low,Loan-to-income mismatch
CUST-10647,TXN-204330,2025-06-07,Services,Lagos,Health,Self-employed,117777.0,102858.0,58286.0,13893.0,13,19,61.0,0,Repaid,5.7,Low,Normal
CUST-10946,TXN-204331,2025-05-28,Retail,Kano,Education,Self-employed,156401.0,335697.0,27361.0,15417.0,20,41,98.1,0,Repaid,8.2,Low,Loan-to-income mismatch
CUST-13013,TXN-204332,2026-02-10,Services,Lagos,Health,Self-employed,96907.0,146229.0,17397.0,56302.0,25,89,28.2,0,Repaid,20.0,Low,High-risk repayment pattern
CUST-13128,TXN-204333,2025-09-04,Market Trader,Nairobi,Transport,Self-employed,312980.0,565746.0,27796.0,22353.0,30,93,57.3,0,Repaid,15.2,Low,Loan-to-income mismatch
CUST-13208,TXN-204334,2026-01-14,Market Trader,Abuja,Shop,Informal,264356.0,273789.0,125300.0,75030.0,23,21,86.9,0,Repaid,4.5,Low,Normal
CUST-11490,TXN-204335,2025-02-03,SME,Kano,Food,Informal,160610.0,169232.0,33147.0,102811.0,16,15,59.4,0,Repaid,7.7,Low,Normal
CUST-12649,TXN-204336,2026-01-31,Retail,Accra,Health,Self-employed,100233.0,20850.0,34732.0,89188.0,23,71,58.0,0,Repaid,3.1,Low,Normal
CUST-11147,TXN-204337,2026-03-07,Retail,Abuja,Education,Salaried,310234.0,426306.0,71141.0,10536.0,36,84,100.0,0,Repaid,2.2,Low,Normal
CUST-12591,TXN-204338,2025-03-08,Market Trader,Nairobi,Shop,Self-employed,139568.0,260848.0,70909.0,32349.0,23,91,78.8,0,Repaid,7.6,Low,Loan-to-income mismatch
CUST-11758,TXN-204339,2025-02-20,Agriculture,Accra,Education,Salaried,102315.0,238475.0,16645.0,46374.0,29,92,88.8,0,Repaid,5.9,Low,Loan-to-income mismatch
CUST-10181,TXN-204340,2025-10-13,SME,Accra,Food,Self-employed,77646.0,167773.0,47576.0,25159.0,28,28,80.9,0,Repaid,11.2,Low,Loan-to-income mismatch
CUST-11462,TXN-204341,2026-04-13,Services,Kumasi,Health,Salaried,124082.0,46298.0,27601.0,31218.0,22,77,74.9,0,Repaid,1.4,Low,Normal
CUST-11637,TXN-204342,2026-03-10,Retail,Kumasi,Fintech Agent,Self-employed,88349.0,208217.0,7547.0,49726.0,30,65,94.8,0,Repaid,6.7,Low,Loan-to-income mismatch
CUST-10900,TXN-204343,2025-07-25,Agriculture,Lagos,Fintech Agent,Self-employed,125294.0,64131.0,21474.0,19978.0,24,33,100.0,0,Repaid,1.0,Low,Normal
CUST-11310,TXN-204344,2026-04-25,Retail,Lagos,Fintech Agent,Salaried,222493.0,60357.0,14814.0,17957.0,29,3,41.7,0,Repaid,1.9,Low,High-risk repayment pattern
CUST-11759,TXN-204345,2025-08-26,Market Trader,Nairobi,Education,Salaried,139014.0,256151.0,43832.0,26580.0,34,63,71.4,0,Repaid,9.8,Low,Loan-to-income mismatch
CUST-10173,TXN-204346,2025-12-10,Retail,Kigali,Health,Salaried,188979.0,414066.0,33574.0,92070.0,33,35,71.2,0,Repaid,14.8,Low,Loan-to-income mismatch
CUST-10531,TXN-204347,2026-05-13,Services,Abuja,Shop,Informal,120114.0,274883.0,69451.0,48301.0,27,29,64.3,1,Defaulted,36.9,Medium,Loan-to-income mismatch
CUST-12683,TXN-204348,2025-04-01,Market Trader,Lagos,Transport,Self-employed,167271.0,336457.0,57841.0,39078.0,33,2,89.7,0,Repaid,3.9,Low,Loan-to-income mismatch
CUST-11231,TXN-204349,2026-01-17,Market Trader,Kumasi,Shop,Self-employed,364681.0,231533.0,60910.0,61301.0,31,13,76.6,0,Repaid,1.6,Low,Normal
CUST-12129,TXN-204350,2025-08-06,Market Trader,Kigali,Health,Salaried,140595.0,73375.0,42783.0,33185.0,31,19,100.0,0,Repaid,1.0,Low,Normal
CUST-11980,TXN-204351,2025-05-24,Market Trader,Lagos,Education,Contract,191274.0,59469.0,27443.0,23952.0,28,12,91.8,0,Repaid,1.0,Low,Normal
CUST-11929,TXN-204352,2025-08-03,Retail,Lagos,Fintech Agent,Salaried,84329.0,124130.0,11182.0,19015.0,32,91,96.6,0,Repaid,2.7,Low,Normal
CUST-11446,TXN-204353,2025-06-07,SME,Kano,Health,Self-employed,308182.0,388812.0,64537.0,47107.0,36,2,50.4,0,Repaid,7.9,Low,Normal
CUST-11691,TXN-204354,2025-11-08,SME,Kumasi,Fintech Agent,Self-employed,133195.0,56289.0,11752.0,86725.0,28,38,57.5,0,Repaid,1.2,Low,Normal
CUST-12883,TXN-204355,2025-03-19,Retail,Accra,Health,Salaried,253020.0,306639.0,35131.0,3950.0,28,93,59.0,1,Defaulted,9.7,Low,Normal
CUST-13377,TXN-204356,2025-11-02,Retail,Accra,Education,Contract,154549.0,222467.0,94425.0,28185.0,35,13,95.8,1,Defaulted,3.5,Low,Normal
CUST-10898,TXN-204357,2025-11-26,Market Trader,Accra,Education,Informal,210421.0,375593.0,92603.0,30661.0,30,63,54.6,0,Repaid,35.7,Medium,Loan-to-income mismatch
CUST-12343,TXN-204358,2026-02-17,Market Trader,Kigali,Shop,Self-employed,215739.0,237209.0,129507.0,23833.0,31,25,55.1,0,Repaid,12.0,Low,Normal
CUST-13394,TXN-204359,2025-12-08,Retail,Abuja,Education,Self-employed,134588.0,119345.0,24470.0,73119.0,22,32,51.8,0,Repaid,4.8,Low,Normal
CUST-10026,TXN-204360,2025-12-24,Retail,Lagos,Education,Salaried,257455.0,426811.0,144154.0,54258.0,27,43,100.0,0,Repaid,3.4,Low,Loan-to-income mismatch
CUST-12746,TXN-204361,2026-04-04,Retail,Accra,Fintech Agent,Contract,118329.0,201038.0,29373.0,29118.0,21,56,69.4,0,Repaid,12.1,Low,Loan-to-income mismatch
CUST-11738,TXN-204362,2025-11-02,Market Trader,Accra,Fintech Agent,Salaried,225648.0,176085.0,25011.0,59594.0,21,73,81.5,0,Repaid,1.1,Low,Normal
CUST-13386,TXN-204363,2025-05-27,SME,Abuja,Food,Contract,138153.0,30947.0,72802.0,17270.0,30,60,51.5,0,Repaid,4.6,Low,Normal
CUST-12023,TXN-204364,2026-01-27,SME,Kigali,Transport,Contract,188493.0,429657.0,10853.0,76536.0,33,3,89.3,0,Repaid,4.5,Low,Loan-to-income mismatch
CUST-12933,TXN-204365,2025-02-04,Market Trader,Abuja,Transport,Salaried,134049.0,248894.0,36871.0,17875.0,25,19,40.1,0,Repaid,18.7,Low,Loan-to-income mismatch
CUST-10581,TXN-204366,2025-07-22,Market Trader,Lagos,Food,Salaried,166207.0,104121.0,89115.0,50048.0,34,60,54.4,0,Repaid,5.5,Low,Normal
CUST-10497,TXN-204367,2025-04-24,SME,Lagos,Fintech Agent,Salaried,103635.0,148797.0,42369.0,65237.0,36,29,58.8,0,Repaid,15.6,Low,Normal
CUST-13243,TXN-204368,2026-02-27,Market Trader,Kigali,Fintech Agent,Salaried,180588.0,271023.0,62552.0,41299.0,27,7,75.9,0,Repaid,5.9,Low,Normal
CUST-11842,TXN-204369,2026-05-12,Services,Kigali,Fintech Agent,Unemployed,165804.0,76219.0,40255.0,42371.0,14,53,57.7,0,Repaid,4.0,Low,Normal
CUST-11954,TXN-204370,2025-06-21,SME,Kigali,Transport,Self-employed,129720.0,78543.0,8728.0,49248.0,30,31,99.4,0,Repaid,1.0,Low,Normal
CUST-10594,TXN-204371,2026-05-25,SME,Lagos,Shop,Self-employed,159036.0,366401.0,102469.0,65446.0,33,80,81.1,0,Repaid,12.1,Low,Loan-to-income mismatch
CUST-10793,TXN-204372,2026-05-11,Market Trader,Lagos,Health,Salaried,172178.0,225172.0,22402.0,13175.0,29,85,59.6,0,Repaid,7.8,Low,Normal
CUST-12863,TXN-204373,2025-07-02,Market Trader,Kano,Food,Self-employed,125634.0,76009.0,22720.0,30975.0,13,14,90.0,0,Repaid,1.1,Low,Normal
CUST-11061,TXN-204374,2025-04-19,Market Trader,Accra,Food,Self-employed,154187.0,300760.0,26000.0,12687.0,28,75,64.9,0,Repaid,6.7,Low,Loan-to-income mismatch
CUST-12044,TXN-204375,2025-09-10,Retail,Abuja,Health,Unemployed,106688.0,130658.0,63160.0,107361.0,33,82,61.4,0,Repaid,21.3,Low,Normal
CUST-11107,TXN-204376,2026-03-23,Agriculture,Kumasi,Fintech Agent,Self-employed,435917.0,696279.0,218448.0,17889.0,27,62,88.1,0,Repaid,3.1,Low,Loan-to-income mismatch
CUST-10922,TXN-204377,2026-03-13,Services,Kumasi,Transport,Salaried,253934.0,213420.0,78242.0,82307.0,35,59,27.8,0,Repaid,18.5,Low,High-risk repayment pattern
CUST-10581,TXN-204378,2026-01-14,Services,Kumasi,Education,Unemployed,182535.0,56321.0,113522.0,65343.0,28,45,85.2,0,Repaid,1.8,Low,Normal
CUST-13253,TXN-204379,2025-09-04,Market Trader,Kano,Shop,Salaried,266276.0,145434.0,14180.0,26702.0,38,48,59.2,0,Repaid,2.2,Low,Normal
CUST-13290,TXN-204380,2025-08-08,Services,Lagos,Education,Self-employed,70878.0,165865.0,41323.0,20911.0,27,9,59.1,0,Repaid,21.6,Low,Loan-to-income mismatch
CUST-10403,TXN-204381,2026-05-10,SME,Kano,Shop,Informal,65000.0,101684.0,3774.0,46357.0,21,15,100.0,0,Repaid,8.3,Low,Loan-to-income mismatch
CUST-11236,TXN-204382,2025-10-14,Market Trader,Abuja,Health,Self-employed,137626.0,278694.0,36665.0,110128.0,27,66,62.4,0,Repaid,8.6,Low,Loan-to-income mismatch
CUST-11973,TXN-204383,2026-03-09,Services,Kigali,Education,Informal,91218.0,20777.0,4928.0,25124.0,27,53,89.2,0,Repaid,3.4,Low,Normal
CUST-11341,TXN-204384,2026-03-04,Services,Nairobi,Transport,Informal,147359.0,276936.0,95688.0,73454.0,23,18,77.0,0,Repaid,22.2,Low,Loan-to-income mismatch
CUST-12523,TXN-204385,2026-01-18,SME,Kigali,Transport,Salaried,177438.0,222967.0,105765.0,131633.0,17,35,78.9,0,Repaid,4.0,Low,Normal
CUST-10910,TXN-204386,2026-03-31,Agriculture,Nairobi,Education,Self-employed,239564.0,396954.0,93052.0,22296.0,32,62,67.5,0,Repaid,12.0,Low,Loan-to-income mismatch
CUST-10205,TXN-204387,2025-11-21,Agriculture,Lagos,Transport,Contract,100904.0,98403.0,15866.0,30556.0,24,19,66.6,0,Repaid,3.4,Low,Normal
CUST-11179,TXN-204388,2025-08-17,SME,Accra,Food,Self-employed,192499.0,299977.0,37416.0,14427.0,24,21,99.5,0,Repaid,1.7,Low,Loan-to-income mismatch
CUST-12092,TXN-204389,2025-04-17,Market Trader,Kumasi,Shop,Informal,163741.0,42421.0,49648.0,39533.0,26,84,88.7,0,Repaid,1.5,Low,Normal
CUST-10632,TXN-204390,2025-01-31,Retail,Lagos,Food,Contract,188331.0,52960.0,42064.0,46167.0,33,45,63.0,0,Repaid,1.5,Low,Normal
CUST-12855,TXN-204391,2025-04-05,Services,Kigali,Health,Self-employed,130835.0,255575.0,4374.0,32668.0,36,45,53.2,1,Defaulted,11.4,Low,Loan-to-income mismatch
CUST-10042,TXN-204392,2026-05-19,Retail,Nairobi,Shop,Salaried,290953.0,132766.0,126111.0,34161.0,28,8,61.5,0,Repaid,3.8,Low,Normal
CUST-10236,TXN-204393,2026-03-24,Retail,Kigali,Fintech Agent,Salaried,155831.0,32887.0,63339.0,65283.0,28,9,89.7,0,Repaid,1.0,Low,Normal
CUST-11780,TXN-204394,2025-09-02,Market Trader,Kano,Transport,Salaried,342887.0,756290.0,202206.0,66214.0,26,63,93.2,0,Repaid,10.8,Low,Loan-to-income mismatch
CUST-11792,TXN-204395,2025-05-05,Market Trader,Kano,Health,Self-employed,116779.0,89859.0,37418.0,59917.0,20,30,82.0,0,Repaid,1.6,Low,Normal
CUST-11032,TXN-204396,2025-02-23,Retail,Kumasi,Shop,Self-employed,222345.0,327489.0,52733.0,38511.0,28,28,42.9,0,Repaid,17.3,Low,Normal
CUST-10904,TXN-204397,2025-05-06,Retail,Nairobi,Shop,Salaried,158727.0,324183.0,54325.0,60445.0,18,19,85.6,0,Repaid,6.0,Low,Loan-to-income mismatch
CUST-10244,TXN-204398,2025-05-03,Services,Abuja,Fintech Agent,Self-employed,141825.0,260378.0,20232.0,34679.0,20,72,95.5,0,Repaid,2.5,Low,Loan-to-income mismatch
CUST-12320,TXN-204399,2026-03-13,Market Trader,Kano,Fintech Agent,Salaried,212261.0,60179.0,87895.0,28136.0,34,90,75.1,0,Repaid,1.2,Low,Normal
CUST-11326,TXN-204400,2026-01-09,Services,Kano,Transport,Informal,143537.0,204584.0,72504.0,36467.0,30,26,100.0,0,Repaid,10.9,Low,Normal
CUST-10415,TXN-204401,2025-01-24,Services,Kumasi,Fintech Agent,Informal,65000.0,89881.0,7584.0,25032.0,19,24,48.2,0,Repaid,18.2,Low,Normal
CUST-11399,TXN-204402,2025-01-05,Market Trader,Lagos,Health,Salaried,65000.0,62217.0,14338.0,16747.0,25,75,84.3,0,Repaid,1.6,Low,Normal
CUST-13279,TXN-204403,2026-01-06,Market Trader,Accra,Transport,Salaried,277734.0,514616.0,157396.0,76076.0,27,49,53.6,1,Defaulted,21.7,Low,Loan-to-income mismatch
CUST-10914,TXN-204404,2025-03-11,Retail,Abuja,Health,Informal,272858.0,633056.0,92358.0,65844.0,27,76,91.1,0,Repaid,19.3,Low,Loan-to-income mismatch
CUST-13131,TXN-204405,2025-11-14,Services,Kumasi,Fintech Agent,Salaried,359577.0,182217.0,127670.0,18066.0,33,72,83.0,0,Repaid,1.0,Low,Normal
CUST-10905,TXN-204406,2025-08-19,SME,Nairobi,Transport,Contract,161561.0,81168.0,76760.0,31456.0,24,76,100.0,0,Repaid,1.0,Low,Normal
CUST-10650,TXN-204407,2025-01-20,Agriculture,Kigali,Food,Salaried,94570.0,171277.0,36322.0,40844.0,20,16,81.0,0,Repaid,9.3,Low,Loan-to-income mismatch
CUST-10912,TXN-204408,2025-12-05,Services,Kano,Transport,Self-employed,136458.0,162222.0,8711.0,34482.0,25,52,64.7,0,Repaid,2.8,Low,Normal
CUST-11131,TXN-204409,2025-04-04,Retail,Lagos,Shop,Self-employed,163538.0,318145.0,86102.0,27291.0,24,43,63.2,0,Repaid,21.6,Low,Loan-to-income mismatch
CUST-10422,TXN-204410,2025-04-28,Services,Abuja,Fintech Agent,Self-employed,106622.0,52585.0,64121.0,26718.0,37,83,67.5,0,Repaid,2.4,Low,Normal
CUST-12056,TXN-204411,2025-06-04,Agriculture,Abuja,Education,Contract,325267.0,87329.0,17423.0,21331.0,18,63,62.8,0,Repaid,1.0,Low,Normal
CUST-11167,TXN-204412,2026-04-30,Market Trader,Lagos,Transport,Unemployed,416896.0,720986.0,40183.0,42359.0,21,72,96.2,0,Repaid,9.0,Low,Loan-to-income mismatch
CUST-12513,TXN-204413,2025-04-28,Services,Kumasi,Education,Self-employed,198964.0,475177.0,91970.0,63218.0,21,84,95.0,0,Repaid,12.5,Low,Loan-to-income mismatch
CUST-11718,TXN-204414,2025-05-15,SME,Kumasi,Health,Self-employed,162014.0,63259.0,64938.0,58368.0,22,66,45.1,0,Repaid,5.5,Low,Normal
CUST-11549,TXN-204415,2025-03-29,Market Trader,Kano,Fintech Agent,Contract,94477.0,198291.0,24657.0,30006.0,31,63,72.7,0,Repaid,9.8,Low,Loan-to-income mismatch
CUST-11648,TXN-204416,2026-04-05,Retail,Abuja,Health,Contract,311608.0,322621.0,112094.0,18887.0,20,51,73.1,0,Repaid,3.2,Low,Normal
CUST-10547,TXN-204417,2026-03-17,Agriculture,Accra,Food,Salaried,168055.0,36514.0,77827.0,10797.0,26,9,57.9,0,Repaid,2.1,Low,Normal
CUST-12495,TXN-204418,2026-05-06,Agriculture,Abuja,Fintech Agent,Self-employed,144142.0,189150.0,48694.0,13149.0,28,69,79.9,0,Repaid,3.0,Low,Normal
CUST-10364,TXN-204419,2026-04-23,Retail,Nairobi,Health,Self-employed,199206.0,159177.0,21578.0,49852.0,23,32,98.3,0,Repaid,1.0,Low,Normal
CUST-12525,TXN-204420,2025-09-17,Market Trader,Abuja,Food,Salaried,127262.0,218809.0,9716.0,43561.0,34,13,88.1,0,Repaid,3.4,Low,Loan-to-income mismatch
CUST-13499,TXN-204421,2025-04-01,Retail,Kumasi,Health,Contract,173111.0,141775.0,51324.0,9091.0,14,34,96.2,0,Repaid,1.0,Low,Normal
CUST-12673,TXN-204422,2025-08-05,SME,Kumasi,Fintech Agent,Informal,88802.0,110947.0,53407.0,20465.0,29,34,59.1,1,Defaulted,16.9,Low,Normal
CUST-11401,TXN-201955,2026-01-01,Market Trader,Accra,Shop,Salaried,133847.0,109095.0,47204.0,36306.0,20,3,78.7,1,Defaulted,3.5,Low,Normal
CUST-11100,TXN-204424,2026-02-17,Agriculture,Accra,Education,Self-employed,155772.0,314408.0,38270.0,25958.0,28,28,58.2,0,Repaid,23.6,Low,Loan-to-income mismatch
CUST-13053,TXN-204425,2025-08-12,Retail,Abuja,Health,Contract,264791.0,591664.0,156885.0,145157.0,26,90,76.3,0,Repaid,16.7,Low,Loan-to-income mismatch
CUST-10900,TXN-204426,2025-01-21,Retail,Lagos,Fintech Agent,Salaried,149570.0,160848.0,39612.0,6907.0,31,85,77.9,0,Repaid,1.8,Low,Normal
CUST-11688,TXN-204427,2025-07-14,Retail,Lagos,Food,Salaried,153706.0,180837.0,52377.0,33146.0,25,5,89.3,0,Repaid,2.4,Low,Normal
CUST-12698,TXN-204428,2025-10-15,Services,Lagos,Food,Self-employed,97814.0,230993.0,9135.0,11314.0,27,48,95.6,0,Repaid,7.5,Low,Loan-to-income mismatch
CUST-13228,TXN-204429,2026-05-07,Market Trader,Kigali,Transport,Self-employed,223932.0,110957.0,108509.0,41071.0,42,30,84.4,0,Repaid,1.9,Low,Normal
CUST-13223,TXN-204430,2025-11-08,Retail,Lagos,Food,Informal,112662.0,222523.0,51959.0,26394.0,38,81,56.5,0,Repaid,43.1,Medium,Loan-to-income mismatch
CUST-10307,TXN-204431,2025-01-24,Retail,Accra,Food,Contract,132681.0,190976.0,69044.0,29892.0,30,48,47.7,1,Defaulted,15.8,Low,Normal
